DateTime,hydro_eastcentral,hydro_west,hydro_south
2024-01-01T00:00:00.0,424.1,228.0,103.0
2024-01-01T01:00:00.0,425.1,227.1,103.8
2024-01-01T02:00:00.0,425.9,225.7,104.4
2024-01-01T03:00:00.0,427.0,223.2,104.8
2024-01-01T04:00:00.0,429.5,207.5,104.2
2024-01-01T05:00:00.0,432.3,183.9,103.8
2024-01-01T06:00:00.0,432.9,181.8,95.0
2024-01-01T07:00:00.0,449.9,181.4,94.8
2024-01-01T08:00:00.0,477.4,181.0,94.2
2024-01-01T09:00:00.0,502.7,182.2,105.8
2024-01-01T10:00:00.0,504.1,215.2,131.8
2024-01-01T11:00:00.0,497.1,225.0,137.7
2024-01-01T12:00:00.0,450.5,226.0,140.8
2024-01-01T13:00:00.0,448.4,226.6,143.1
2024-01-01T14:00:00.0,450.4,225.3,142.9
2024-01-01T15:00:00.0,451.2,224.6,142.8
2024-01-01T16:00:00.0,470.8,226.3,123.6
2024-01-01T17:00:00.0,501.7,225.7,149.5
2024-01-01T18:00:00.0,503.9,225.3,251.3
2024-01-01T19:00:00.0,491.8,225.7,267.6
2024-01-01T20:00:00.0,456.7,225.3,250.3
2024-01-01T21:00:00.0,449.3,225.5,163.1
2024-01-01T22:00:00.0,446.3,224.8,145.6
2024-01-01T23:00:00.0,426.0,224.3,145.3
2024-01-02T00:00:00.0,420.0,224.6,145.0
2024-01-02T01:00:00.0,420.2,216.0,144.4
2024-01-02T02:00:00.0,420.3,193.3,142.9
2024-01-02T03:00:00.0,422.0,186.5,141.9
2024-01-02T04:00:00.0,423.9,186.8,141.1
2024-01-02T05:00:00.0,425.8,186.2,140.9
2024-01-02T06:00:00.0,429.3,189.9,165.6
2024-01-02T07:00:00.0,989.9,193.1,231.7
2024-01-02T08:00:00.0,795.4,200.1,231.2
2024-01-02T09:00:00.0,519.5,214.5,213.7
2024-01-02T10:00:00.0,468.6,216.9,152.9
2024-01-02T11:00:00.0,459.9,217.5,141.8
2024-01-02T12:00:00.0,451.6,217.0,141.5
2024-01-02T13:00:00.0,457.8,216.5,141.6
2024-01-02T14:00:00.0,460.5,215.3,141.3
2024-01-02T15:00:00.0,487.5,216.1,142.0
2024-01-02T16:00:00.0,559.7,215.3,141.7
2024-01-02T17:00:00.0,1723.2,223.6,142.0
2024-01-02T18:00:00.0,1986.5,221.4,142.0
2024-01-02T19:00:00.0,1055.6,217.8,141.5
2024-01-02T20:00:00.0,776.0,217.5,140.7
2024-01-02T21:00:00.0,546.2,214.9,140.5
2024-01-02T22:00:00.0,476.9,214.4,140.4
2024-01-02T23:00:00.0,439.7,214.9,140.3
2024-01-03T00:00:00.0,426.4,212.5,140.3
2024-01-03T01:00:00.0,422.1,191.3,140.3
2024-01-03T02:00:00.0,420.6,193.3,139.8
2024-01-03T03:00:00.0,428.0,196.7,139.6
2024-01-03T04:00:00.0,432.7,196.4,139.5
2024-01-03T05:00:00.0,446.0,191.9,145.0
2024-01-03T06:00:00.0,556.9,189.2,217.1
2024-01-03T07:00:00.0,1971.3,189.2,260.3
2024-01-03T08:00:00.0,2300.2,193.8,261.5
2024-01-03T09:00:00.0,1423.9,215.0,184.2
2024-01-03T10:00:00.0,707.0,219.9,170.6
2024-01-03T11:00:00.0,509.9,219.7,163.3
2024-01-03T12:00:00.0,509.7,221.8,161.9
2024-01-03T13:00:00.0,497.9,221.3,145.5
2024-01-03T14:00:00.0,492.3,222.0,141.9
2024-01-03T15:00:00.0,499.3,222.5,141.4
2024-01-03T16:00:00.0,536.3,221.9,141.2
2024-01-03T17:00:00.0,1389.5,221.7,140.9
2024-01-03T18:00:00.0,1840.6,221.7,140.1
2024-01-03T19:00:00.0,1404.0,222.3,140.7
2024-01-03T20:00:00.0,537.7,222.3,140.1
2024-01-03T21:00:00.0,507.6,222.8,139.8
2024-01-03T22:00:00.0,507.3,222.4,138.9
2024-01-03T23:00:00.0,498.6,222.4,138.7
2024-01-04T00:00:00.0,493.2,214.2,140.0
2024-01-04T01:00:00.0,473.2,189.5,140.0
2024-01-04T02:00:00.0,466.5,183.0,140.2
2024-01-04T03:00:00.0,461.4,182.7,139.1
2024-01-04T04:00:00.0,461.7,183.5,137.7
2024-01-04T05:00:00.0,607.3,183.0,133.0
2024-01-04T06:00:00.0,1776.9,183.3,235.0
2024-01-04T07:00:00.0,2078.2,187.2,252.5
2024-01-04T08:00:00.0,2156.1,206.5,249.9
2024-01-04T09:00:00.0,1492.3,219.4,179.3
2024-01-04T10:00:00.0,725.4,218.6,139.3
2024-01-04T11:00:00.0,489.3,218.4,136.9
2024-01-04T12:00:00.0,488.9,219.3,94.4
2024-01-04T13:00:00.0,486.1,219.7,113.3
2024-01-04T14:00:00.0,484.0,220.2,113.0
2024-01-04T15:00:00.0,485.4,221.4,112.6
2024-01-04T16:00:00.0,582.6,221.3,112.5
2024-01-04T17:00:00.0,1891.7,220.7,112.8
2024-01-04T18:00:00.0,2537.9,260.4,145.6
2024-01-04T19:00:00.0,1704.0,230.1,175.2
2024-01-04T20:00:00.0,804.4,221.5,175.5
2024-01-04T21:00:00.0,482.3,222.5,141.7
2024-01-04T22:00:00.0,479.5,211.6,133.8
2024-01-04T23:00:00.0,473.7,182.1,132.8
2024-01-05T00:00:00.0,467.3,176.1,132.3
2024-01-05T01:00:00.0,441.8,174.6,131.6
2024-01-05T02:00:00.0,439.3,173.2,130.2
2024-01-05T03:00:00.0,439.5,173.8,129.5
2024-01-05T04:00:00.0,439.2,172.0,128.6
2024-01-05T05:00:00.0,526.2,172.0,140.4
2024-01-05T06:00:00.0,1034.7,170.4,225.7
2024-01-05T07:00:00.0,2450.8,170.9,270.6
2024-01-05T08:00:00.0,2584.0,169.1,270.3
2024-01-05T09:00:00.0,1719.5,173.9,254.3
2024-01-05T10:00:00.0,809.4,193.0,150.2
2024-01-05T11:00:00.0,508.0,209.8,130.6
2024-01-05T12:00:00.0,485.5,210.3,131.0
2024-01-05T13:00:00.0,489.1,208.8,131.7
2024-01-05T14:00:00.0,504.3,209.4,132.3
2024-01-05T15:00:00.0,506.0,208.5,132.9
2024-01-05T16:00:00.0,859.1,209.2,134.0
2024-01-05T17:00:00.0,1929.5,209.1,134.9
2024-01-05T18:00:00.0,2124.3,203.1,134.5
2024-01-05T19:00:00.0,1181.8,205.6,134.7
2024-01-05T20:00:00.0,517.3,208.0,134.9
2024-01-05T21:00:00.0,495.1,199.6,128.8
2024-01-05T22:00:00.0,485.8,164.4,128.2
2024-01-05T23:00:00.0,460.9,160.7,127.8
2024-01-06T00:00:00.0,437.6,161.2,127.1
2024-01-06T01:00:00.0,437.3,161.3,126.7
2024-01-06T02:00:00.0,436.8,161.1,126.8
2024-01-06T03:00:00.0,451.9,160.8,126.5
2024-01-06T04:00:00.0,461.7,161.2,127.6
2024-01-06T05:00:00.0,465.9,161.1,128.8
2024-01-06T06:00:00.0,470.0,161.3,129.2
2024-01-06T07:00:00.0,504.1,160.8,130.5
2024-01-06T08:00:00.0,1185.7,160.9,138.8
2024-01-06T09:00:00.0,1239.0,161.8,140.1
2024-01-06T10:00:00.0,1474.3,161.2,141.3
2024-01-06T11:00:00.0,1154.2,168.8,135.8
2024-01-06T12:00:00.0,618.3,186.9,136.3
2024-01-06T13:00:00.0,486.5,201.0,138.6
2024-01-06T14:00:00.0,482.4,200.7,139.6
2024-01-06T15:00:00.0,491.2,201.6,141.1
2024-01-06T16:00:00.0,637.4,202.5,144.0
2024-01-06T17:00:00.0,1742.7,201.9,164.7
2024-01-06T18:00:00.0,1409.6,202.9,166.1
2024-01-06T19:00:00.0,673.9,202.6,165.9
2024-01-06T20:00:00.0,507.9,202.2,166.1
2024-01-06T21:00:00.0,488.1,202.1,148.1
2024-01-06T22:00:00.0,465.2,196.7,151.7
2024-01-06T23:00:00.0,454.9,168.6,151.5
2024-01-07T00:00:00.0,437.4,164.0,150.9
2024-01-07T01:00:00.0,436.2,163.7,150.5
2024-01-07T02:00:00.0,436.8,163.4,150.8
2024-01-07T03:00:00.0,437.9,163.9,150.7
2024-01-07T04:00:00.0,438.8,163.8,150.2
2024-01-07T05:00:00.0,450.7,164.1,149.3
2024-01-07T06:00:00.0,455.5,163.4,150.2
2024-01-07T07:00:00.0,467.8,169.4,140.4
2024-01-07T08:00:00.0,477.9,190.3,139.9
2024-01-07T09:00:00.0,484.9,204.8,139.5
2024-01-07T10:00:00.0,485.6,203.7,142.5
2024-01-07T11:00:00.0,481.5,202.7,147.2
2024-01-07T12:00:00.0,481.3,202.5,147.1
2024-01-07T13:00:00.0,489.0,202.9,147.9
2024-01-07T14:00:00.0,490.0,203.2,147.4
2024-01-07T15:00:00.0,506.7,203.6,135.6
2024-01-07T16:00:00.0,656.5,203.3,134.4
2024-01-07T17:00:00.0,1821.5,203.6,134.5
2024-01-07T18:00:00.0,1855.1,204.5,134.4
2024-01-07T19:00:00.0,869.0,203.9,114.8
2024-01-07T20:00:00.0,510.9,204.6,108.7
2024-01-07T21:00:00.0,489.3,204.1,108.8
2024-01-07T22:00:00.0,471.2,204.3,75.4
2024-01-07T23:00:00.0,454.7,203.8,70.5
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
